age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income_<=50K,income_>50K,sex_lab,income
-0.45343343287032206,Prvate,-0.5810556998794444,Never-marrid,Prof-specialy,Wife,White,Male,-0.2671916996108543,-0.2873575012550464,0.0,False,True,8,>50K
-0.37596161916716225,Prvate,-0.611949562663182,Married-cv-spouse,Sals,On-child,Whte,Mal,-0.25772018356818827,-0.2873575012550464,0.0,True,False,7,<=50K
-0.4419337105237593,Private,0.0,Married-spouse-absent,Protective-serv,On-child,Asian-Pac-Islander,Male,-0.25881424879482123,-0.2873575012550464,-0.5846055763715573,False,True,8,>50K
-0.46130166394954925,Prvate,0.9179243439947731,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,-0.2572140323957246,-0.2873575012550464,-0.5876866843803894,False,True,3,>50K
-0.4455652017910949,Prvate,-0.6141562671477347,Never-married,Prof-specialy,On-child,White,Male,-3.78e-17,-0.2873575012550464,0.648864663164204,True,False,8,<=50K
-0.4558544270485458,Sel-emp-inc,-0.611949562663182,Never-marrid,Other-servce,Not-in-fmily,Whte,Femae,-0.2671916996108543,-4.82e-17,-0.5753622523450612,False,True,1,>50K
-0.44859144451387456,Without-pay,0.9179243439947731,Married-spouse-absent,Prof-specialty,On-child,White,Female,-0.2671916996108543,-4.82e-17,-0.5866596483774453,False,True,3,>50K
-0.41409227747418625,Prvate,0.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,-0.2671916996108543,-0.2873575012550464,-0.5897407563862774,False,True,8,>50K
0.6865052590233202,Self-emp-inc,0.0,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,-0.2671916996108543,-0.2873575012550464,-0.559443194299429,False,True,8,>50K
-6.88e-17,Private,0.9179243439947731,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Male,0.4007875494162813,-0.24591062575496495,0.0,False,True,8,>50K
-6.88e-17,rivate,-0.5987093357558659,Married-civ-spous,Sals,Ow-child,Oter,Fmale,-0.2671916996108543,-0.2873575012550464,0.0,True,False,5,<=50K
-0.4594859183158814,Private,0.0,Married-civ-spouse,Exec-managerial,Husband,White,Mae,-0.23778561431423514,-4.82e-17,-0.5846055763715573,False,True,6,>50K
-0.47764337465255957,Sate-gov,-0.6141562671477347,Never-marrid,Craft-epair,Husand,Asian-Pac-Islander,Mal,-0.2671916996108543,-0.2873575012550464,0.8846111345794161,True,False,7,<=50K
-0.45343343287032206,Prvate,-0.6251897895704982,arried-civ-spouse,Caft-repair,On-child,Othr,Mae,-0.2671916996108543,-4.82e-17,-0.5938489003980535,True,False,6,<=50K
-0.47764337465255957,Lcal-gov,0.0,Divored,Protectiveserv,No-in-family,Oter,Mal,-0.2671916996108543,-0.2873575012550464,0.0,False,True,7,>50K
-0.46311740958321707,?,-0.6207763806013928,Married-civ-spouse,?,Other-relative,White,Mae,-0.2671916996108543,-4.82e-17,-0.5712541083332852,True,False,6,<=50K
-6.88e-17,Private,-0.6053294492095239,Married-civ-spouse,Exec-managerial,Husband,White,Mae,-3.78e-17,-0.2873575012550464,0.8846111345794161,False,True,6,>50K
-6.88e-17,?,0.0,Married-spouse-absent,Handlers-cleaners,Husband,Asian-Pac-Islander,Mae,-0.2671916996108543,-0.2873575012550464,0.0,False,True,6,>50K
0.6865052590233202,?,0.0,Never-marrid,Prof-specialy,On-child,Other,Male,-0.2671916996108543,-0.2873575012550464,0.0,True,False,8,<=50K
-6.88e-17,Private,-0.6031227447249713,Married-civ-spouse,Prof-specialy,On-child,White,Mae,-0.2671916996108543,0.43103625188256944,-0.5717676263347572,False,True,6,>50K
0.6865052590233202,Priate,-0.6031227447249713,arried-civ-spouse,Other-sevice,nmarried,lack,Femal,-3.78e-17,-0.2873575012550464,-0.5948759364009975,True,False,2,<=50K
-0.44859144451387456,Private,0.0,Married-civ-spouse,Protective-serv,Not-in-family,Black,Male,-0.2671916996108543,-0.2873575012550464,0.8846111345794161,True,False,8,<=50K
-6.88e-17,Prvate,-0.6053294492095239,Maried-civ-spouse,Exe-managerial,On-child,Whte,Mae,-0.2642209815755484,-0.2873575012550464,0.0,False,True,6,>50K
-6.88e-17,Self-emp-inc,0.0,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.2671916996108543,-0.2873575012550464,0.0,False,True,8,>50K
-0.47764337465255957,rivate,-0.6207763806013928,Never-marrid,Sals,On-child,Othe,Mae,-0.2671916996108543,-4.82e-17,-0.5676594823229811,False,True,6,>50K
-0.44314420761287115,Self-mp-inc,0.9179243439947731,Never-marrid,Prof-specialy,Not-infamily,ther,Mae,-0.2671916996108543,-4.82e-17,0.0,True,False,6,<=50K
-0.4498019416029865,Without-pay,0.0,Married-civ-spouse,Prof-specialy,Husband,White,Male,-0.2671916996108543,-0.2873575012550464,-0.5897407563862774,False,True,8,>50K
-6.88e-17,?,-0.6053294492095239,Married-civ-spouse,Other-service,Husband,White,Male,-0.2671916996108543,-0.23467438840711674,0.8846111345794161,True,False,8,<=50K
-0.47764337465255957,tate-gov,-0.611949562663182,Never-marrid,Prof-specialy,Other-relaive,Wite,Mae,-0.2671916996108543,-0.2873575012550464,0.0,True,False,6,<=50K
0.6865052590233202,?,-0.6031227447249713,Widowed,Machine-op-inspct,Not-in-family,White,Female,-0.2671916996108543,-4.82e-17,-0.5897407563862774,True,False,3,<=50K
-0.47764337465255957,Privat,0.0,Divorce,Adm-clerica,nmarried,Oter,Femae,-0.2671916996108543,-0.25704086086368244,0.15896848975990913,True,False,1,<=50K
-0.4504071901475424,Private,-0.6053294492095239,Never-married,Sales,On-child,Black,Mae,-0.2671916996108543,-4.82e-17,-0.5897407563862774,True,False,6,<=50K
-0.47764337465255957,Priate,-0.6141562671477347,Married-civspouse,Prof-specialy,On-child,Asian-Pac-Islander,Mae,-0.2671916996108543,-4.82e-17,0.15999552576285314,True,False,6,<=50K
-0.4643279066723289,Prvate,-0.4023126366306764,Never-married,Craft-repair,Own-child,White,Mae,-0.2671916996108543,-4.82e-17,0.8846111345794161,True,False,6,<=50K
-6.88e-17,Private,-0.6053294492095239,Never-married,Machine-op-inspct,Other-relative,White,Mae,-3.78e-17,-0.2873575012550464,-0.5943624183995255,True,False,6,<=50K
-6.88e-17,Private,0.0,Never-married,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,-3.78e-17,-0.25818038493433687,0.8846111345794161,True,False,8,<=50K
-0.40622404639495907,Prvate,0.9179243439947731,Never-marrid,Farming-fising,No-in-family,Othe,Mae,-0.2671916996108543,-0.2873575012550464,-0.5748487343435892,True,False,6,<=50K
-0.39956631240484375,rivate,0.0,Neer-married,Prof-specialy,Wfe,Whte,Mae,-0.2671916996108543,-0.2873575012550464,0.0,False,True,6,>50K
-0.38140885606816566,?,-0.611949562663182,Married-civ-souse,Transport-movig,Husban,Asian-Pac-Islander,Mle,-3.78e-17,-0.2873575012550464,-0.5897407563862774,False,True,9,>50K
-6.88e-17,Prvate,-0.611949562663182,Married-civ-pouse,Craft-repar,Not-infamily,Whie,Mle,-0.2671916996108543,-0.2873575012550464,-0.5897407563862774,True,False,9,<=50K
0.20749797778476003,Private,-0.6031227447249713,Never-marrid,Machine-op-inspct,Husband,Asian-Pac-Islander,Mae,-0.20243419947644667,-4.82e-17,0.0,False,True,6,>50K
-0.454038681414878,Private,-0.6031227447249713,Never-marrid,Craft-repair,Not-in-family,White,Mae,-0.2671916996108543,-0.2873575012550464,0.41675452649885675,True,False,6,<=50K
-0.37111963081071475,Prvate,-0.6075361536940767,Never-marrid,Exe-managerial,usband,hite,Mle,-0.2671916996108543,-0.2873575012550464,-0.5943624183995255,False,True,9,>50K
-0.47764337465255957,Self-ep-not-inc,-0.6031227447249713,Mrried-civ-spouse,Prf-specialty,Nt-in-family,hite,ale,-0.2671916996108543,-4.82e-17,0.8846111345794161,False,True,10,>50K
-0.4625121610386611,Self-emp-ot-inc,0.9179243439947731,Never-marrid,Saes,On-child,Asian-Pac-Islander,Mal,-3.78e-17,-4.82e-17,0.8846111345794161,True,False,7,<=50K
-0.4619069124941052,Prvate,0.0,Never-marrid,Prof-specialy,Unmarried,Amer-Indian-Eskimo,Female,-0.2229995109607007,-4.82e-17,-0.5917948283921655,True,False,3,<=50K
-0.47764337465255957,Stte-gov,0.0,Divored,Prof-speciaty,On-child,Asian-Pac-Islander,Mae,-0.2671916996108543,-4.82e-17,-0.5964164904054136,False,True,6,>50K
-6.88e-17,Prvate,0.0,Married-civ-spouse,Exec-managerial,Husband,Other,Mae,-0.2671916996108543,-0.2873575012550464,0.0,False,True,6,>50K
-0.36022515700870794,?,0.0,Marriedciv-spouse,Prof-specialy,Husbnd,Othr,ale,-0.26149944565591693,-0.22057609060274125,-0.5727946623377012,False,True,10,>50K
-0.36022515700870794,Privae,-0.6097428581786294,Never-marrid,Prof-specialy,Husbad,Asian-Pac-Islander,Mae,-0.24769319905933138,-0.2873575012550464,0.8846111345794161,False,True,6,>50K
-0.45282818432576616,Private,-0.6141562671477347,Married-civ-spouse,Protective-serv,Not-in-family,Black,Male,-0.2671916996108543,-0.2454336156788771,0.0,False,True,8,>50K
-6.88e-17,Prvate,-0.611949562663182,Never-marrid,Farming-fishing,Not-in-family,White,Male,-0.2671916996108543,-4.82e-17,-0.5794703963568373,True,False,8,<=50K
-0.4437494561574271,Private,-0.6141562671477347,Married-civ-spouse,Sales,Wife,Other,Female,-0.2671916996108543,-4.82e-17,-0.5938489003980535,True,False,3,<=50K
-0.4619069124941052,Private,-0.6075361536940767,Married-civ-spouse,Other-service,Own-child,White,Male,-0.2671916996108543,-4.82e-17,-0.5897407563862774,True,False,8,<=50K
-0.45101243869209834,Self-emp-inc,0.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.4007875494162813,-0.2873575012550464,0.0,False,True,8,>50K
-0.47764337465255957,Pivate,0.9179243439947731,Married-spouse-bsent,Other-servce,ife,Whte,Femal,-0.2671916996108543,-0.27919532884198683,0.0,False,True,2,>50K
-0.44798619596931866,Private,-0.6009160402404186,Married-civ-spouse,Prof-specialty,Husband,White,Mae,-0.2671916996108543,-0.27177517210284186,-0.5897407563862774,False,True,6,>50K
-0.46674890085055265,Prvate,-0.611949562663182,Never-marrid,Prof-specialy,Own-child,White,Male,0.4007875494162813,-0.2783473109289417,0.8846111345794161,True,False,8,<=50K
-0.4594859183158814,Prvate,-0.6207763806013928,Never-marrid,Priv-huse-serv,Not-in-famil,Whit,Feale,-3.78e-17,-4.82e-17,-0.5897407563862774,True,False,0,<=50K
0.6865052590233202,Prvate,-0.6075361536940767,Neve-married,andlers-cleaners,Not-in-faily,Asian-Pac-Islander,Mae,-0.2671916996108543,-0.2873575012550464,0.0,True,False,6,<=50K
-0.4619069124941052,Prvate,0.0,Married-AF-spouse,Prof-specialy,Not-in-family,Black,Male,-3.78e-17,-4.82e-17,-0.5974435264083575,True,False,8,<=50K
-6.88e-17,Prvate,0.0,Never-marrid,Craft-repair,Own-child,White,Mae,-0.2671916996108543,-0.2873575012550464,-0.5897407563862774,True,False,6,<=50K
-6.88e-17,Local-gov,-0.6296031985396036,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,-3.78e-17,-4.82e-17,0.8846111345794161,False,True,3,>50K
-0.47764337465255957,Private,-0.6053294492095239,Separated,Prof-specialy,Not-in-family,Other,Male,-0.2671916996108543,-0.2873575012550464,0.8846111345794161,False,True,8,>50K
-0.4504071901475424,Private,-0.6141562671477347,Never-married,Sales,Not-in-family,Black,Male,-3.78e-17,-0.2873575012550464,-0.5897407563862774,True,False,8,<=50K
-0.4576701726822136,Private,-0.6141562671477347,Married-civ-spouse,Prof-specialy,Husband,Asian-Pac-Islander,Female,-3.78e-17,-0.2873575012550464,-0.5979570444098296,False,True,3,>50K
-0.42438150273163716,Prvate,0.9179243439947731,Married-civ-spouse,Farming-fishing,Other-relative,Black,Mae,-3.78e-17,-0.2873575012550464,0.0,True,False,6,<=50K
-0.4606964154049933,?,-0.6031227447249713,Never-married,Adm-clerical,Other-relative,White,Mae,-0.21341378644835057,-0.2873575012550464,-0.5969300084068855,True,False,6,<=50K
-0.44859144451387456,Prvate,0.0,Married-civ-spous,rof-specialty,usband,Othr,Mal,-0.2671916996108543,0.43103625188256944,-0.5871731663789174,False,True,7,>50K
-6.88e-17,?,-0.6207763806013928,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Mae,-0.16161375632901248,-0.24673214310822744,0.8846111345794161,True,False,6,<=50K
-0.44314420761287115,?,0.0,Never-marrid,Exec-managerial,Not-in-family,White,Male,-3.78e-17,-0.2873575012550464,0.0,False,True,8,>50K
-0.45101243869209834,Private,0.9179243439947731,Never-married,Machine-op-inspct,Not-in-family,Other,Male,-0.2500500465700852,-0.2624999761789106,0.6735135272348604,True,False,8,<=50K
-6.88e-17,Private,0.9179243439947731,Married-civ-spouse,Prof-specialy,On-child,White,Male,-3.78e-17,-0.23560190799950992,0.0,True,False,8,<=50K
-6.88e-17,Prvate,0.0,Never-married,Prof-specialy,Other-relative,Other,Male,-0.2671916996108543,-0.2873575012550464,0.0,True,False,8,<=50K
0.6865052590233202,Private,0.0,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Mae,-0.2671916996108543,-0.2873575012550464,-0.5897407563862774,False,True,6,>50K
-6.88e-17,Self-emp-nt-inc,0.9179243439947731,Married-spouse-absnt,Frming-fishing,Not-i-family,Whte,Mae,-0.2671916996108543,-0.2873575012550464,0.8846111345794161,True,False,6,<=50K
-0.41711852019696594,?,0.0,Married-civ-pouse,Sals,Other-rlative,Wite,emale,-0.2671916996108543,-0.2873575012550464,-0.6000111164157176,True,False,11,<=50K
