age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income_<=50K,income_>50K,sex_lab,income
-0.6603408435432134,Self-emp-inc,0.9067243918025745,Never-married,Machine-op-inspct,Unmarried,Othr,Female,-0.26023603187711103,-3.91e-17,-0.6355454518661371,True,False,3,<=50K
-0.8207783453200475,Local-gv,0.0,Dvorced,Protectve-serv,Othe-relative,Oter,Fmale,-0.26023603187711103,-0.2787035145358995,0.9533181777992057,True,False,5,<=50K
0.8811220595578884,Self-emp-inc,-0.5980613294805998,Never-married,Armed-Forcs,Not-i-family,Black,Female,-0.2594367521016379,-0.2787035145358995,0.0,True,False,3,<=50K
0.20748018879511543,Privat,0.9067243918025745,Neve-married,Handlers-cleners,Own-hild,Othr,Femle,-0.26023603187711103,-3.91e-17,-0.7958309843628378,True,False,4,<=50K
-0.5144885692006371,Private,0.0,Never-married,Craft-repair,Wife,Othr,Male,5.1e-17,-0.27419561818621924,-0.6355454518661371,True,False,8,<=50K
1.0363e-16,Self-emp-inc,0.9067243918025745,Separated,Machine-op-inspct,Not-i-family,White,Male,-0.2600800748477504,-0.2787035145358995,0.9533181777992057,True,False,8,<=50K
-0.5290737966348947,Self-emp-inc,-0.595920796684672,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,-0.26023603187711103,-0.2787035145358995,-0.6996596648648173,True,False,3,<=50K
-0.8207783453200475,Federal-gov,0.9067243918025745,Marrie-civ-spouse,Farmig-fishing,Husban,Othe,Mae,-0.26023603187711103,-0.2787035145358995,-0.5714312388674567,True,False,6,<=50K
0.6304517843885866,Federal-gov,0.0,Never-maried,Exec-maagerial,Not-i-family,Wite,Fmale,0.3903540478156666,-0.27770026552728927,0.9533181777992057,False,True,5,>50K
0.17830973392660018,Priate,-0.5980613294805998,Marriedciv-spouse,Transport-moing,Own-cild,Othr,Mle,-0.26023603187711103,-0.2787035145358995,-0.7381281926640256,False,True,9,>50K
-0.6457556161089558,Federal-gov,0.0,Married-civ-spous,Protectve-serv,Not-i-family,Whit,ale,-0.26023603187711103,-0.2752714884367396,-0.6355454518661371,True,False,10,<=50K
0.8811220595578884,Self-emp-inc,0.0,Married-civ-spouse,Exec-managerial,Not-i-family,White,Male,-0.26023603187711103,-3.91e-17,-0.6355454518661371,False,True,8,>50K
-0.6165851612404406,Self-emp-inc,0.9067243918025745,Married-civ-spouse,Adm-clerical,Not-i-family,White,Female,-0.26023603187711103,-0.2787035145358995,0.9533181777992057,True,False,3,<=50K
0.061627914452539144,Slf-emp-inc,-0.6066234606643107,Maried-civ-spouse,Armed-Forcs,Own-chid,Oher,Mle,5.1e-17,-3.91e-17,0.9533181777992057,False,True,9,>50K
-0.8207783453200475,elf-emp-not-inc,-0.5916397310928165,Married-civspouse,Prof-secialty,Husbnd,Othr,Female,-0.26023603187711103,-0.2787035145358995,0.3197563218141997,False,True,3,>50K
-0.3467584537066744,Self-em-not-inc,-0.595920796684672,Married-iv-spouse,Saes,Own-chld,Othe,Female,5.1e-17,-0.2759681144239515,0.0,True,False,3,<=50K
-0.5144885692006371,Federal-gov,-0.613045059052094,Separated,Armed-Forcs,Unmarried,Amer-Indian-Eskimo,Female,0.3903540478156666,-0.2787035145358995,0.9533181777992057,True,False,3,<=50K
-0.8207783453200475,State-gv,0.9067243918025745,Divoced,Prof-secialty,ther-relative,Oter,Mae,5.1e-17,-3.91e-17,-0.5329627110682486,False,True,6,>50K
-0.39051413600944734,Self-emp-not-inc,-0.604482927868383,Marriedciv-spouse,Exec-managerial,Husband,White,Female,-0.2554203109936735,-3.91e-17,0.9533181777992057,False,True,3,>50K
-0.8207783453200475,Self-em-inc,0.0,Married-civspouse,Prtective-serv,Husand,Whte,Femal,-0.2552928292646175,-3.91e-17,0.9533181777992057,False,True,2,>50K
0.22935802994650187,Privat,0.9067243918025745,Marriedciv-spouse,Trasport-moving,Husban,Whie,Mae,5.1e-17,-0.2787035145358995,-0.5714312388674567,False,True,6,>50K
0.8811220595578884,Private,-0.6066234606643107,Married-civ-spouse,Tech-support,Not-i-family,Black,Male,5.1e-17,-0.2787035145358995,-0.6355454518661371,False,True,8,>50K
0.8811220595578884,Federal-gov,0.9067243918025745,Divorced,Farming-fishing,Not-i-family,White,Male,-0.25678132082784777,-0.2787035145358995,0.0,True,False,8,<=50K
0.6377443981057155,Self-emp-inc,0.0,Married-civ-spouse,Sales,Wife,White,Female,-0.26023603187711103,-3.91e-17,0.7108530211061497,True,False,3,<=50K
1.0363e-16,Private,-0.5509696079701893,Never-married,Armed-Forcs,Not-i-family,Asian-Pac-Islander,Male,5.1e-17,-0.2717722204469222,-0.6355454518661371,True,False,8,<=50K
-0.6603408435432134,Self-emp-inc,0.0,Married-civ-spouse,Sales,Not-i-family,White,Female,5.1e-17,-3.91e-17,0.9533181777992057,False,True,3,>50K
-0.8207783453200475,Slf-emp-inc,-0.6066234606643107,Marriedciv-spouse,Otherservice,Wif,hite,Female,5.1e-17,-0.2787035145358995,-0.5650198175675887,False,True,3,>50K
-0.2665397028182575,Local-gov,0.0,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.2594367521016379,-3.91e-17,0.9533181777992057,False,True,8,>50K
1.0363e-16,Federal-gov,0.0,Separated,Armed-Forcs,Own-child,White,Female,-0.26023603187711103,-3.91e-17,0.0,True,False,3,<=50K
1.0363e-16,Federal-gov,-0.5980613294805998,Never-marrie,Armed-Forcs,Not-in-faily,Whte,Mae,-0.25811177447438755,-3.91e-17,0.9533181777992057,True,False,6,<=50K
0.8811220595578884,rivate,0.0,Seprated,Hadlers-cleaners,Not-in-famil,Othr,Mle,-0.2551182537696731,0.4180552718038491,0.0,True,False,9,<=50K
-0.25195447538399984,Federal-gov,-0.6173261246439495,Marriedciv-spouse,Armed-Forcs,Husband,Black,Female,-0.26023603187711103,-0.2787035145358995,0.0,True,False,3,<=50K
0.8811220595578884,Federal-gov,0.0,Separated,Adm-clerical,Own-child,Other,Female,5.1e-17,-0.2787035145358995,0.4223390626120882,True,False,3,<=50K
-0.4926107280492507,?,-0.6066234606643107,Married-civ-spouse,Exec-managerial,Wife,White,Male,-0.24848142791137037,-0.2787035145358995,-0.5073170258687765,False,True,8,>50K
0.41896598659185097,Self-emp-inc,0.0,Separated,Craft-repair,Not-in-family,White,Female,-0.26023603187711103,-0.2787035145358995,-0.6355454518661371,False,True,3,>50K
1.0363e-16,Private,0.9067243918025745,Married-civ-spouse,Armed-Forcs,Husband,White,Female,5.1e-17,-3.91e-17,-0.603488345366797,True,False,3,<=50K
-0.6238777749575694,Self-emp-inc,0.9067243918025745,Never-married,Sales,Unmarried,Black,Female,-0.26023603187711103,-0.2787035145358995,0.0,True,False,3,<=50K
